Sum_PASSENGERS,AIRLINE_ID,CARRIER_NAME,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,ORIGIN_COUNTRY,ORIGIN_COUNTRY_NAME,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_NM,DEST_COUNTRY,DEST_COUNTRY_NAME,YEAR,MONTH
2666,19533,Air-India,BOM,"Mumbai, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2008,10
3703,19533,Air-India,BOM,"Mumbai, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2008,11
4911,19533,Air-India,BOM,"Mumbai, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2008,12
7349,19533,Air-India,BOM,"Mumbai, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2009,1
5641,19533,Air-India,BOM,"Mumbai, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2009,2
5602,19533,Air-India,BOM,"Mumbai, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2009,3
2442,19533,Air-India,BOM,"Mumbai, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2009,12
7349,19533,Air-India,BOM,"Mumbai, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2010,1
3020,19533,Air-India,BOM,"Mumbai, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2010,2
3317,19533,Air-India,BOM,"Mumbai, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2010,3
3201,19533,Air-India,BOM,"Mumbai, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2010,4
3425,19533,Air-India,BOM,"Mumbai, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2010,5
3511,19533,Air-India,BOM,"Mumbai, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2010,6
4216,19533,Air-India,BOM,"Mumbai, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2010,7
4317,19533,Air-India,BOM,"Mumbai, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2010,8
2793,19533,Air-India,BOM,"Mumbai, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2010,9
2223,19533,Air-India,BOM,"Mumbai, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2010,10
105,19533,Air-India,CCU,"Kolkata, India",,,IN,India,IAD,"Washington, DC",VA,Virginia,US,United States,2009,12
330,19533,Air-India,CCU,"Kolkata, India",,,IN,India,IAD,"Washington, DC",VA,Virginia,US,United States,2010,1
209,19533,Air-India,CCU,"Kolkata, India",,,IN,India,IAD,"Washington, DC",VA,Virginia,US,United States,2010,2
212,19533,Air-India,CCU,"Kolkata, India",,,IN,India,IAD,"Washington, DC",VA,Virginia,US,United States,2010,3
78,19533,Air-India,CCU,"Kolkata, India",,,IN,India,IAD,"Washington, DC",VA,Virginia,US,United States,2010,4
12,19533,Air-India,CCU,"Kolkata, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2008,10
134,19533,Air-India,CCU,"Kolkata, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2008,11
304,19533,Air-India,CCU,"Kolkata, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2008,12
522,19533,Air-India,CCU,"Kolkata, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2009,1
448,19533,Air-India,CCU,"Kolkata, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2009,2
664,19533,Air-India,CCU,"Kolkata, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2009,3
569,19533,Air-India,CCU,"Kolkata, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2009,4
908,19533,Air-India,CCU,"Kolkata, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2009,5
823,19533,Air-India,CCU,"Kolkata, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2009,6
1029,19533,Air-India,CCU,"Kolkata, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2009,7
1620,19533,Air-India,CCU,"Kolkata, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2009,8
666,19533,Air-India,CCU,"Kolkata, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2009,9
723,19533,Air-India,CCU,"Kolkata, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2009,10
639,19533,Air-India,CCU,"Kolkata, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2009,11
1007,19533,Air-India,CCU,"Kolkata, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2009,12
482,19533,Air-India,CCU,"Kolkata, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2010,1
909,19533,Air-India,CCU,"Kolkata, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2010,2
793,19533,Air-India,CCU,"Kolkata, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2010,3
657,19533,Air-India,CCU,"Kolkata, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2010,4
963,19533,Air-India,CCU,"Kolkata, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2010,5
888,19533,Air-India,CCU,"Kolkata, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2010,6
1302,19533,Air-India,CCU,"Kolkata, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2010,7
1457,19533,Air-India,CCU,"Kolkata, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2010,8
841,19533,Air-India,CCU,"Kolkata, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2010,9
533,19533,Air-India,CCU,"Kolkata, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2010,10
37,19533,Air-India,CCU,"Kolkata, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2002,1
20,19533,Air-India,CCU,"Kolkata, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2002,2
54,19533,Air-India,CCU,"Kolkata, India",,,IN,India,ORD,"Chicago, IL",IL,Illinois,US,United States,2002,3
602,19533,Air-India,DEL,"Delhi, India",,,IN,India,IAD,"Washington, DC",VA,Virginia,US,United States,2009,12
815,19533,Air-India,DEL,"Delhi, India",,,IN,India,IAD,"Washington, DC",VA,Virginia,US,United States,2010,1
544,19533,Air-India,DEL,"Delhi, India",,,IN,India,IAD,"Washington, DC",VA,Virginia,US,United States,2010,2
825,19533,Air-India,DEL,"Delhi, India",,,IN,India,IAD,"Washington, DC",VA,Virginia,US,United States,2010,3
680,19533,Air-India,DEL,"Delhi, India",,,IN,India,IAD,"Washington, DC",VA,Virginia,US,United States,2010,4
1918,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2000,1
1653,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2000,2
2043,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2000,3
1859,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2000,4
2010,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2000,5
1484,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2000,6
1914,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2000,7
1854,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2000,8
1438,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2000,9
1503,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2000,10
2100,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2000,11
2005,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2000,12
2136,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2001,1
2080,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2001,2
1970,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2001,3
1948,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2001,4
1780,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2001,5
1400,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2001,6
1746,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2001,7
1972,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2001,8
1197,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2001,9
879,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2001,10
1217,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2001,11
1637,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2001,12
291,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2002,1
665,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2002,2
1675,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2002,3
1763,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2002,4
1735,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2002,5
1742,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2002,6
1736,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2002,7
1833,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2002,8
1842,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2002,9
1424,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2002,10
1563,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2002,11
2395,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2002,12
2566,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2003,1
2837,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2003,2
2800,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2003,3
2021,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2003,4
1426,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2003,5
1807,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2003,6
2018,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2003,7
2845,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2003,8
2176,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2003,9
1952,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2003,10
2431,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2003,11
1781,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2003,12
1875,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2004,2
2742,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2004,3
1923,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2004,4
1547,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2004,5
1581,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2004,6
1456,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2004,7
2817,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2004,8
2068,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2004,9
1379,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2004,10
2206,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2004,11
1784,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2004,12
1644,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2005,2
2729,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2005,3
2080,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2005,4
2543,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2005,5
1989,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2005,6
2169,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2005,7
3659,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2005,8
2481,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2005,9
1790,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2005,10
2379,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2005,11
1597,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2005,12
2914,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2006,1
2248,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2006,2
2774,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2006,3
2383,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2006,4
1981,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2006,5
1473,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2006,6
1541,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2006,7
2951,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2006,8
2072,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2006,9
2600,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2006,10
1354,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2006,11
1767,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2006,12
3087,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2007,1
2282,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2007,2
3025,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2007,3
2920,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2007,4
2218,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2007,5
2141,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2007,6
2763,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2007,7
3922,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2007,8
2615,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2007,9
1578,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2007,10
2615,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2007,11
2659,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2007,12
5508,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2008,1
3988,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2008,2
6311,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2008,3
4825,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2008,4
4314,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2008,5
4046,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2008,6
5113,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2008,7
9734,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2008,8
5833,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2008,9
4166,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2008,10
5176,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2008,11
4921,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2008,12
5632,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2009,1
4389,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2009,2
5538,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2009,3
5134,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2009,4
5128,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2009,5
4545,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2009,6
4071,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2009,7
4664,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2009,8
3546,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2009,9
3670,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2009,10
3997,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2009,11
3878,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2009,12
5632,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2010,1
3632,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2010,2
4549,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2010,3
4588,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2010,4
4823,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2010,5
4301,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2010,6
4689,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2010,7
5065,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2010,8
4294,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2010,9
3661,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2010,10
4858,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2010,11
5668,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2010,12
6582,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2011,1
5505,19533,Air-India,DEL,"Delhi, India",,,IN,India,JFK,"New York, NY",NY,New York,US,United States,2011,2
109,19533,Air-India,DEL,"Delhi, India",,,IN,India,LAX,"Los Angeles, CA",CA,California,US,United States,2005,3
